According to History , the invention of steel , chemicals and electricity helped fuel production , including mass - produced consumer goods , and weapons ( Eric Niiler ) .	To begin with , classic teaching methods has been scientifically proven and utilized as the best mode of educate a child .	0
Although most people believe that zero calories from sugar will reduce weight , weight is actually gained from the lack of calories and the urge to eat more .	By renewing some facilities in school so students will spend more time at school doing assignment .	0
Famous people are bothered by the media	These are all popular apps many people love on their phone , many think that these games are all fun , but there is also a bad side to them that many people do n't see .	0
As the use for phosphorus grew in the industry , so did the amount that ended up in Lake Erie .	So DNA modification it sounds cool right .	1
Many people , for example in some African countries , are living below the basic standards .	Whether it 's bad or not , they 'll not want to look dumb in front of their friends .	0
While I accept that job can offer happiness to some people , I believe that living environment is more important than job for most of us .	So if you make a clone you would most likely have to go to court if found by police .	0
The long and the short of it , both arts and public services are important to the community and should be invested properly .	By diverting water from the Great Lakes , you are jeopardizing the economic stability of the state of Great Lakes water basin states .	0
Touchbacks happen when the kicker kicks the ball behind the endzone and when it happens the ball gets moved to the twenty - five yard line .	While critics castigating about the exorbitant use of oil and other insisting to charged drivers with extra fee during the rush hours for their selfish conducts , I hold the contention that no additional payment should be charged on them .	0
I agree that government can not take steps to make the salary between modern artists and other job similar because art price is about taste .	Therefore , public services and facilities should be given adequate attention by the authorities to maintain social stability .	1
We would n't be worrying about in - state tuition if the prices were not so high to begin with .	However , these newfangled practices has replaced many old traditional ones .	0
But that does n't mean you can not tell children about what is happening in our government system .	Jeff Bezos Credits Commitment to These 3 Principles by Sonia Thompson , Amazon has developed a degree of intimacy with customers .	1
Football counts towards your recommended amount of aerobic activity and brings benefits including reducing your risk of certain chronic illnesses such as heart disease , stroke , and type 2 diabetes ( Dompier ) .	Nowadays , technology has been developing significantly , impacting many aspects of our life .	0
To begin with , students can learn invaluable experiences through the period of time working for the institutions they are assigned to .	They will study with new breath and great enthusiasm in new school .	1
First , having hobbies and doing physical activities is the best way to keep fit .	Also , the death penalty would prevent the chance of a parole board deciding to let a criminal go after serving a potion of the time they were sentenced .	0
When I try to do this myself my emotions go crazy and I am like a ticking time bomb with my emotions ready to burst out all over the place .	This shows that we should not eat this kind of food .	1
In school subjects could be taught through gaming and making it competitive with leagues .	A few years ago there was a Japanese game show which involved throwing cream cakes to the loser .	0
With it helping improve the lives of people , high school gaming leagues must spread .	As a result , most of them will be forced to take up careers which are poles apart from what they had studied for .	0
People at the age of eighteen should be able to join the war because they are legally adults .	As a result , further generations will never have the opportunity to see and study these animals .	0
Nevertheless , I agree to this solution only to a certain degree because I feel that giving those with no work a mobile phone each is a total waste of money .	I do n't want to disavow the role of luck in success , but as you know it hardly accompany us .	1
In conclusion , even though newly developed plant foods and machinery make significant financial success for the farmers , it is convincing that the demerits of applying these new developments in the agriculture industry can not be overlooked .	As the usage of these languages decrease , culture also changes accordingly .	1
Third , TV can be one of communication ways .	If people can not legally drink until they are twenty - one then why should they be able to join the war at age eighteen ?	0
If you have a great love with football and your home team , it is much more gratifying to stay side by side and cheer up the team at the stadium rather than just to stay at home and watch the match alone .	With more immigrants entering there 's always the fear among the American people that terrorism could become more common .	0
The law should state that a college education should be needed to join the war .	In conclusion , I think that modern society needs advertising .	0
Nowadays , all humans compete together .	Could they have been saved ?	0
There is the known fear that with and increase of illegal immigrants coming in , it might cause another 9/11 attack ( Illegal Immigrants ) .	At a few minutes after midnight on July 30 , 1945 , two torpedoes slammed into the hull of the USS Indianapolis .	1
Consider how the rate of cancer would decrease without artificial sweeteners .	If people in poorer countries gain access to these drugs , their health situations may be better .	0
In my opinion , I believe that every prospective between generations alters and especially the challenges for this generation are significantly different from the last generation .	In which this means that you served for the time you were supposed to then you qualify for VA doctors .	0
Because of that , he packed not enough .	The law should state that a college education should be needed to join the war .	1
The production of meat and dairy has many atrocious effects on the environment .	However , strict laws , like capital punishment , are essential in a society .	0
People might think that staying calm is n't the best way to solve conflict .	Because humankind nurtures the environment and themselves , they will use their common sense and say no to veganism like they have , thousands of years ago .	1
She is now an adult and has had multiple plastic surgeries done .	This is proven because it kills people , gives diseases , and is very addictive .	1
It is certainly true that some languages are disappearing day by day over the world .	For example , it might be hard for a competitive person to deal or manage in a team work project .	1
For instance , you could accidentally shoot yourself in the foot .	Needless to say , such unpreventable illnesses as cancer or HIV will cost the victim a fortune , not to cure , but to lengthen his longevity for 1 or 2 more years .	0
All the living creatures live together on our mother Earth and she is the only one .	However , even with all the conveniences , we would have to admit that technologies made our lives more complicated .	1
Therefore , universities follow the requirement of job providers and decide subject suitable for particular gender .	For example , nowadays horrendous images are displayed on the cigarette boxes to illustrate the consequences of smoking .	1
First , the western states must address their current water usage .	People now can use kitchen appliances such as microwave and toaster to cook their meals easier and more convenient than before .	0
He granted huge sums for such idea .	The debate is about what caused the tragic ending and the situation of the play .	0
As a result , it is harmful for us to use mobile phones frequently .	Therefore , it is hoped that in coming time people will enjoy using more and more machines and will choose alternative ways to stay disease free .	1
First , living your life on the fast lane is very stressful and can affect your health .	Anybody in the U.S. should be eligible , it all just depends on how dedicated they are , if they want to receive in - state tuition .	0
Living with such a person may be a huge problem for the young adults .	Another example is that you might not think I need therapy because I have supportive parents .	0
However , western states have other options for obtaining that water without an exception to the compact .	In conclusion , it is indeed evident that age limit should be set for retirement .	0
Nevertheless , I think it is a limp opposition to the remarkable advantages of technology , and technology is not the root cause of the gap .	Also according to as - coa .	0
The injury rate is much higher on kickoffs .	Secondly , studying in university means that you have totally turned into a different page of your life , which included many new experiences .	0
For example , two days ago , I went to a Canadian restaurant , and I ate noodle , sushi , which are Chinese foods , and Greek salad .	As one can see , Walmart has one goal that it tries to achieve .	0
The last decade has seen an increasing number of tourists traveling to visit natural wonder sights , ancient heritages and different cultures around the world .	People will do anything to relate to Barbie .	0
This phenomenon , although in some extents , are proved to have negative effects , I feel strongly that the disadvantages are far outweighed by the advantages .	First , the western states must address their current water usage .	0
It is crucial we show what it means to the immigrants , how it creates jobs and gives opportunity with second chances to those who need .	First of all , zoos are fascinating places of entertainment .	0
Working together makes life easier .	If veganism is half as horrible as these admired scientists and professors claim , why is veganism booming ?	1
But , the issue of what is the right age for young adults to leave their parents and start living on their own is a contentious one .	In coclusion , the museums are a visual source to know the history , tradition and culture of any place in the world .	1
Higher education needs to become affordable for illegal immigrants and American citizens , while also giving illegal immigrants a better chance to become a functioning / contributing member of society .	It 's almost impossible and inefficient to learn those things on your own .	0
Besides , high school must be responsible for their future with well - planned curriculum .	The reasons are based on the following aspects .	1
In this essay , several reasons will be described carefully in the following passages .	In conclusion , a well - organized home does not need the housewife 's presence the whole day long and married women could go to work in order to enjoy the working life outside the home .	1
In order to promote the country 's attractions , the Czech government has to advertise and sell its services to foreign consumers .	However , this man walked free among us just two decades later .	0
Of course do n't .	If Veterans and their families are prepared for PTSD , it would help a lot with seeking help .	0
Above all , I want therapy because I have extraordinary circumstances .	Eventually , guns will create a violent society if the trend continues .	0
Rather than passively forcing drivers to pay another fee , government should instead , be more active on advocating the use of more efficient and environmental - friendly energy or planning out more reasonable and convenient layout that allow people to reach their destinations with less oil .	Another point is that , from the economic aspect , buying newspapers appears to be a waste of money when the internet becomes available for every one .	1
Secondly , parents and schools should give priority on directing their kids about handwriting as poor handwriting can have a negative impact on students ' school performance .	However , it disadvantages may outweigh its advantages with regard to economic and politic issues , making it advisable to seek another options to reduce the use of personal cars .	1
For example , if a guy wants to prepare a dinner to his girlfriend , he could just buy some food that comes with instructions .	It not only raises the notice the meaning of harmony and love , but also be a good chance to learn humane doctrine of globalization .	1
School has been applying traditional teaching procedure since for ages .	They may know what to look for and when to seek help .	0
If you visit the zoo , you get to watch the animals , their customs , what they eat and how they eat it , as well as which characteristics the different species have .	It is widely seen that news media not only brings people entertainment , but also polishes up people ' knowledge .	1
Although students are in the same process of education system , learning abilities in each students are not equal .	In spite of enjoying watching television shows , it is really time consuming task .	1
When the NCAA is making billions a year , they should give some money to the people who perform to make that money .	Students getting involved in politics means a more active life as adults .	1
Both girls and boys go through these things , and yet both girls and boys argue that they face more pressure .	Obese children as young as kindergarten go to school and struggle with reading , writing , and math .	1
Once he found his family they realized that there was a lot of damage done to the city they lived in . The couple has n't seen their house since Friday and have no idea what to expect .	According to my opinion , because it is university level of education , students have enough maturity to choose their choice .	0
Disadvantages of Physical Fitness .	However , with the access to the Internet , one of the greatest innovations in modern society , humankind can acquire the traditional techniques displayed online anytime , anywhere .	0
Every employee can not afford this kind of loss .	During the process of cooperation , children can learn about how to listen to opinions of others , how to communicate with others , how to think comprehensively , and even how to compromise with other team members when conflicts occurred .	1
Businessmen , for example , use computer device to presentation or communication with their colleagues .	Firstly , parents are our teachers from the very early time in our life .	1
As it stands right now over 4,400 deaths occur each year from suicides , suicides caused by bullying and harassment .	are shorter than their fingertips , but the dress code forces them to wear something that	1
However , artists should also know not to hurt the sentiments of the people .	For instance , I had received some harmful words on facebook from my best friend , Eric .	1
This is true but however , this can lead to addiction / drug abuse like it said before .	With advanced technology , the developed world has achieved remarkable breakthroughs in making medicines , which can cure a variety of serious illnesses .	0
and gives the students the wrong idea .	Instead of this , some expensive vehicles cause a huge amount of pollution .	0
Firstly , training time can provide employee interesting time outside working office to refresh their mind .	However , I am sure that the crimes done by criminals should be brought to light and the public should be aware of it so that they will not become a victim as well .	1
In conclusion , the time - saving , simple food preparation process gives us more time to do other activities , more chance to select diverse kinds of foods and more willingness to cook meals .	Some people believe that the Earth is being harmed by human Whether human activity is making the Earth a better place to live or damaging it is a debatable issue .	1
Like depression , online bullying , and damage a person 's self - image .	A university plans to devlope a new research centre in your country Most of the universities in the world seek to develop some research in some countries .	0
Have you ever known anyone with PTSD ?	Artificial sweeteners do not provide the calories or glucose that our bodies need , and they do not activate our bodies ' insulin production — which can lead to us needing to eat more calories in order to feel full ( Hagen and Calvo - Ochoa ) .	1
However , these could only help individuals with their physical requirements .	I am a kind of person who believes to children should learn to manage their own money at a young age , due to reasons that I stated below .	1
High schools must be responsible for their future with well - planned curriculum	America needs to realize if it wants to pride itself with the motto only in America , then it should allow its citizens and undocumented population to fulfill dreams they thought were unattainable .	0
School the foundation for our life where students go to learn and expand our minds .	A company the focuses on environmental science , and features extensive information on tropical rainforests , and deforestation statistics for countries around the world .	1
The people start calling them mean names , telling them to leave the country that they are baby killers .	The children need the full truth for them not to worry about the future .	1
They left their family and friends not knowing if they were going to be able to see them again ( Watson ) .	There are many misconceptions about veganism , granted it is still admirable that people would sacrifice themselves for animals .	1
This chemical is also common in vaccines ( CDC ) .	For instance , further enforcement banned smoking in capital in Sri Lanka has reduced this consumption related diseases and deaths , as per the ministry of health .	0
They can easily understand the language structure and memorize the vocabularies .	For example , if a child is educated to have a hygienic lifestyle at a very young age , he also keeps it when older .	1
The USS Indianapolis should have had better life boats to help keep the sailors safe .	But now many people , including me , have been tired with it .	0
In addition , living your life at a slower pace increases your happiness .	These kinds of things could ruin a person 's life .	0
Also , sometimes talking to a stranger about your problems is easier than talking to someone close to you .	But they slowly tune their technique and learned to walk .	0
` They said they needed someone with tiny fingers . '	Spending them on helping those not make contribution to society would not sound fair to tax payers .	0
Should The Death Penalty Be Abolished ?	This plan ability helps me a lot , making me climb to the top rank of the class while finishing everything else .	0
Humans should be able to use animals for their own benefit ?	The Green Goddess , Mary Jane , pot , good giggles , and the devils leaf .	0
It is undeniable that some of the art work may contain negative implications such as insanity , violence , eroticism etc .	My view is that the government should give priorities to invest more money on the basic social welfares such as education and housing instead of subsidizing arts relative programs .	1
Both of the opposite arguments appear to be somewhat convincing and stand to reason .	Yeh Ling - Ling is an executive director of the Diversity Alliance for a Sustainable America , who is worried about what overpopulation may bring Those newcomers will consume energy and water , like all other residents , thus exacerbating our energy and water shortages ( Ling - Ling ) .	0
One reason the NCAA should pay athletes is that it makes billions on television deals every year .	So the fewer guns possessed , the fewer accidents would happened , our surroundings would be safer with lower accident rates .	0
Have you ever known anyone with PTSD ?	Artificial sweeteners do not provide the calories or glucose that our bodies need , and they do not activate our bodies ' insulin production — which can lead to us needing to eat more calories in order to feel full ( Hagen and Calvo - Ochoa ) .	1
A student has to do lots of studies in today 's competitive world to prove himself .	We can learn a lot from programs at home ; however , our computers or televisions ca n't teach us how to get along with people .	1
Although it is a free country and according to the first amendment people do get a right for freedom of speech .	So much so that Richard Eskow believes Higher education is becoming an inherited privilege ( Eskow ) .	1
Last but not least , the economic crisis and financial recession result in a tremendous increase in unemployment .	As a so called couch potato nation , America should be able to improve their stance and better their physical activity .	0
However , one should not be encouraged to smoke as the cost of other people 's health .	Skills which help them live and survive in their residing areas .	1
Last week , I went to the city center to meet my friends .	It equips us with a package of wisdom and virtue to succeed .	1
When people buy a real Christmas tree and discard them at the end of the season , they are hurting the environment and increasing their carbon footprint .	In a nutshell , although few brilliant lecturers deliver more informative lectures , some are boring the students in the class and wasting the students ' time .	0
One reason the NCAA should pay athletes is that it makes billions on television deals every year .	Even though is prevents pain , in some cases it 's toxic for the lungs .	1
Big city life provides many opportunities .	Children should be able to be taught politics by their parents any what they want .	0
How teachers can make the subject interesting to students !	Everything must be feminine to be Barbie .	0
To protect the Great Lakes , America must enforce more rules regulating invasive species .	She thought of ideas of how to make things better which later on she did .	1
The USS Indianapolis should have had more protection , if they had better life boats the sharks would not have been as big as a factor as they were .	The contribution of the mobile phone to our modern society is prominent and people 's dependence on it is irreversible , although it has a number of problems that should be well handled .	0
With this distinguished performance , the student would acquire an unforgettable and valuable experience burring deeply in his mind .	I want the treatment that I deserve .	0
Moving some places can give to you a lot of experiences but living in one place like your hometown can make you feel comfortable about the traffic , people and of course the environment .	Working Extended hours should restricted Working longer hours is becoming prevalent in these days .	1
feel good in certain clothes , such as a shirt that may show their midriff , or shorts that	Barbie wears an unattainable body .	1
A break can disturb the focus of students and prove detrimental .	A university , in common sense , is a medium for conveying or providing access to knowledge .	1
Part - time jobs furnish them with precious chance to practice what they are learning at their universities .	I nursed her daughter that you talked withal .	0
Interaction is a factor increasing working quality .	There is no doubt	1
This argument ultimately just falls into what the price is for higher education .	Anyone should be able to protest because of freedom of speech , an american right .	1
To begin with , children from poorer families are prone to have bad habits such as : crime , thievery and thuggery .	I remember a friend told me one day that because she was watching a telenovela I could not go to her house a certain time during the night .	1
Since sports create strong individuals , all children must be encouraged to participate .	State laws that prohibit it should be upheld so the restaurant ' management can make a clear rule in their restaurants because everyone has a right to enjoy their meals .	0
Only to relate her looks to Barbie .	In addition , people who know a wide range of is better than people who know just one .	0
It is in the best interest of the Great Lakes that this exception is not established .	A growing number of people are growing skeptical of the effectiveness , safety , and dosage .	1
The Second Amendment states that , A well regulated militia , being necessary to the security of a free state , the right of the people to keep and bear arms , shall not be infringed .	The Great Lakes Alliance states , Unfortunately , very few rules are in place to limit runoff pollution from big farms .	1
In conclusion , my point of view is that , although the government should provide help for the disadvantaged people , direct financial support may not be a wise option and people should rely on themselves to get out of the adversity .	On the basis of the points mentioned above , I convinced that communicating and studying with peer group is a good way for learning materials .	1
Buses and trains have been phased in the streets for quite a long time and have proven themselves the best candidates among all options .	Thus , mobile phones have shortened the distance of communication .	1
Perseverance can help with more than just sports , it can assist you with your school assignments , or jobs .	It is good thing if living with parents does not give freedom for young people to party all night , smoke or do drugs .	0
Fake Christmas trees are bad for humans .	Nevertheless , while I admit that the salary is very pivotal factor , I claim that there are other equally vital aspects that need to be considered in this regard .	0
Some students still rely on classes to keep up with the courses , while some students do n't feel the need to attend classes because they believe that they can handle the exams .	Since world population getting higher , competition is getting fierce .	1
In a nutshell , I am convinced that all languages should be preserved and developed as much as possible .	Secondhand smoke from marijuana can hurt children .	0
When choosing a job , one need to consider it thoroughly .	Once you throw your artificial tree away , it will be in the landfill forever .	0
What this means is that veterans are not able to pay off debt while in the service .	Everyone is different .	0
Marijuana can cause problems in people that do n't even use it .	Admittedly , the university student may do n't reach a high if the university allow student to participate in the class no matter whether they pass the test or not .	0
To sum up , I have to concede to the materialistic diversion from treatment to health education and preventative measures .	The environment suffers so much because of this industry and it is completely outrageous how much money Americans spend to buy these products and support these companies .	0
The review show that video game players display improvements in several types of attention , including sustained attention and selective attention ( Nichols ) .	Some people may consider that anyone should be able to protest .	1
In my view , the main focus is decreasing a level of unemployment to avoid a criminal act .	So blaming them for the resources they are using is a bad argument because they are earning the resources they are getting .	0
The tragedy of the Titanic could have been prevented because the Titanic was not built properly , and the Titanic 's crew members could have put in more time into the idea of lifeboats .	Lessons with teachers versus others sources Over the last half century	0
After having considered all the problems that I have discussed above , we can finally draw a conclusion that although mobile phones brings convenience of communication , they also contribute to some social problems .	Excellent knowledge is better than ability to adopt oneself With the rapid development of economy , the controversial of good worker 's requirement is always in a limelight .	1
Time and again , creative artists like Michaelangelo , Picasso , Salman Rushdie , Shakespeare etc . have made artistic works which gave a social message .	All the living creatures live together on our mother Earth and she is the only one .	1
If there were more lifeboats the men would not have to exhaust themselves to stay afloat .	Furthermore , it 's undeniable that the economic power of a country is driven by it 's big cities and the majority of wealth and finance is centered and controlled in big cities .	0
There is the known fear that with and increase of illegal immigrants coming in , it might cause another 9/11 attack ( Illegal Immigrants ) .	Many employers argue that once an employee works from isolation , he or she spends a lot of time in communication via phone or email with colleagues .	0
Writing an email for an informal matter will make that matter looks official , therefore people who receives the email may feel nervous or maybe feel offended by the words in writing .	Chris Kyle 's job as an assassin required him to shoot people .	0
there is no other choice than saving money for some time .	According to The Centre for Food Safety , formaldehyde , a notoriously deadly chemical , is found in fruits and vegetables .	0
There is no denying that physical fitness had the power to enhance and reform the lives of many .	As these needy countries lack adequate financial and human resources , advanced technologies and experience , they have to rely on natural resources to maintain their living standards .	0
Finally one night , having fun with his irresponsible friend in his luxuries car , he crashed a truck and died .	From my point of view although endangered animals are important , human needs should be considered more .	1
No one appreciates the value of personal interaction or nature .	Television has more bad than good in respect of bonds with family and friends	0
However , exams also have some drawbacks .	While Artificial trees might be convenient , they get made in a factory and shipped around the world .	0
Smoking causes more than 480,000 deaths every year in the United States .	The biggest concern of those against medical marijuana is that prescription medication would be abused either by the patient legally purchasing the drug or by those who would steal or purchase the medication illegally .	1
It is argued that these so - called cultural invasions will result in the distinction of national traditions , and there is no need to maintain them .	The Top 10 Benefits of Regular Exercise .	0
There are multiple opportunities in the world for young kids to be involved in sports .	In the article Why Walmart is Winning in a Losing Industry by Louis Efron , one can find the ways that Walmart has succeeded in the highly competitive retail market and kept its customers coming back .	1
According to bureau of labor statistics Now more than 6.5 million jobs are available !	In the first place , children behaviors are the most concerning matter which parents are always trying to do their best .	0
Therefore , public services and facilities should be given adequate attention by the authorities to maintain social stability .	However , the compact has no limit for the amount of time that water may be diverted for .	0
Moreover , earning money is the fundamental reason that why people work .	Therefore , this is still a controversial topic around the world .	1
More wastes have to be managed .	Personally , a break will give students some time to refresh their systems , by traveling or following their hobbies .	1
The largest claim produced by Antivaxxers is over the safety of vaccines .	Going to classes should be optional for the students University students have different opinion about their attendance to class .	0
It would leave society conforming to receiving lower education which in return would negatively affect employment rates in careers such as doctors , scientists , and teachers .	To my mind , there have to be some alterations before IT has more serious impact on each individual 's life .	0
In the frenetic , fast - paced world , it is a very common predicament that all of us , from the young to the senior , feel depressed caused by stress , such as financial problems , exam stress , relationship difficulties and work overload .	Tackle Football Must not be Banned for Youth	0
Language and Literature 1st hour	I know that I am strong enough to talk about my problems no matter how hard it is .	1
Prior to 1980 's public places in Sri Lanka , illustrates unpleasant situation where people smoked freely .	Despite of the above arguments , i still strongly believe that the government should try to preserve minority languages .	1
That goal has led me to my lost in interest on doing my homework	Those opposing the CCTV systems feel that their privacies are invaded with the constant monitoring of the cameras .	1
Should College prices be Lowered ?	There are many colleges that help people that want to start their career of gaming .	1
So , even if you do n't get cancer , other people might .	For example , students studying in boy 's colleges do not generally know how to talk to a female or behave in front of them .	0
All in all , protecting endangered animals is necessary , nevertheless , human needs for farmland , housing and industry are more important .	I deserve as much as a chance as anyone else to get as close to being normal as I can get .	0
Children and teens are most likely experiencing anxiety at a younger age compared to many decades ago .	to mention that a vegan diet is very hard to stay healthy with and some people are physically incapable of surviving on a vegan diet .	1
All around the globe , people are getting deadly diseases because of smoking .	Video games made for younger people could help adults no matter the age .	1
This is why parent must imorfm their children fully about what is happening in the government or any other political topic .	This is more than the deaths from car accidents , alcohol , and even illegal drugs combined , says cancer .	1
Dress codes give the students the wrong idea .	In the article An Illinois Mass Killer Walks Free the author states evidence from a court document saying .	1
It might be easy to take praises but hard to accept criticism .	If my parents think I can learn to control myself and control my ADHD , think I can find other ways to cope , and think that I do not always need to get what I want then I should not go to therapy .	0
Women like Margaret Thatcher , Indira Gandhi , Mari Curie etc . , are symbols of women 's intelligence and skills .	According to History , the invention of steel , chemicals and electricity helped fuel production , including mass - produced consumer goods , and weapons ( Eric Niiler ) .	0
An improvement in sleep patterns would mean more productivity and efficiency in employees .	I believe that decreasing the number of patients in the health system can lead hospitals and healthcare centers to be managed effectively which will result in better treatments for current patients .	0
If one person contracts a disease , with herd immunity in place , it should n't jump to new people ( Kucharski ) .	Many people would be able to finally enjoy a higher education unencumbered by debt .	1
Just because I take medicine to help with ADHD , that does not mean it goes away .	Until we stop the wars that cause us to fall apart , there will be nothing left for us .	1
Consequently , the world would look monotonous .	Therefore , i highly advocate that we should use mobile phone in moderation in order to avoid these serious problems .	1
Even though the undocumented population ca n't find work they still manage to be hard workers in other forms , like school Research finds that immigrant parents generally hold higher expectations for their children and maintain greater parental control that native - born parents and , consequently , place greater demands on their children in terms of school engagement and success ( Keller and Tillman ) .	So when their parents are talking about their opinions about politics the children might agree with whatever they 're parents say .	1
Children do n't even want to go to entertaining activities because of their weight .	As you can see , part time job can help students earn money and which can help their parents financially .	0
thinks , but society is harsh on girls , and getting rid of the dress codes would give a lot of	In 2018 alone America had an average of one school shooting per week .	1
Routh 's two - week trial for the killings of Mr. Kyle and Mr. Kyle 's friend Chad Littlefield in 2013 centered on Mr. Routh 's state of mind ( ` American Sniper ' Jury Finds Chris Kyle 's KIller Guilty of Murder ) .	Meat has served as the main dish in almost every family 's meals all around the world .	0
, you will quickly forget it , like a movie .	In contrast , I can not watch a complete movie because I can just sit in front of TV for 15 minutes and after that , I have to study .	1
The PVC plastics that make up an artificial tree are extremely harmful to humans .	According to Yes , Marches Can Make a Difference .	1
Thus , capital punishment protects the society from hardcore criminals .	Stress , our body 's way of responding to any kind of demand , can be caused by both good and bad experiences .	1
In exchange for a reduction in tuition , students could perform services on campus .	Consequently , people who live in poverty are less likely to be benefited from modern communication technologies .	0
How can America be the world 's leading country if Columbus did not accidentally discover it in his search for India .	From my perspective , I agree with the view that students can acquire more benefits from the remote education .	1
It is undeniable that traditional education has its advantages in face - to - face communication , mental inspiration and physical educations .	Have you ever traveled along to support your home football team during tournaments ?	1
If kickoffs are not normally entertaining plays and they are dangerous , the National Football League should replace them .	Given these findings , it is possible that certain forms of smartphone use could cause or worsen symptoms of mental illness , ( Hunley ) .	1
Allowing them to think freely will give them an opportunity to express themselves as ideas can naturally flow when there are no limitations .	Also , when there is a dinner with friends , some people do not have a fluid conversation because the television is again in between them .	1
Do Boys or Girls Face More Social Pressure and Stress	For example , after I read animal farms which is a story of Russian revolution , I could understand the leaders and different segments of the Russian people .	0
We might be facing a toughest time of life at the time , but when we think back about those moments later in life , we feel more confident about our decisions and about ourselves .	Veterans went to war and fought for our freedom .	0
It is possible to make a wrong decision because you have just used someone 's personal opinion as a source of information , but it was actually wrong .	and gives the students the wrong idea .	0
However , up to this day his luck has not appeared and problems have got further worsened .	Thus , a break should be necessarily allowed to young minds between their high school and university studies .	1
Without their research , there will be no new technologies come out quickly .	These older vaccines were phased out with combination vaccines , like the MMR ( Measles , Mumps , Rubella ) vaccine .	0
have bias thought on what they really need .	Besides , we need to make sure for the real gathering with our colleague .	1
Eventually , this phosphorus that coated Lake Erie fed the growth of Cyanobacteria , a bacteria so toxic that swimming in it could induce vomiting , diarrhea , and blistering around the mouth .	First of all , when people face with a failure they can learn a large number of things from that failure , therefore in the next effort they try to avoid doing and repeating that mistakes .	0
Anyone must be able to protest freely , it is an American right .	Many accidents can happen if citizens have marijuana in their hands .	1
You also might think that I could talk to my friends about my issues .	Based on the reasons demonstrated above , I believe that doing what we already known can still leads us to succeed because the advantages of this are relatively greater than that of the opposite .	0
In 2018 alone America had an average of one school shooting per week .	However after serving just a portion of his time sentenced he was let free by a parole board just 20 years later .	1
As an example , Romeo killed Tybalt as a result of the anger and hate he felt after the death of his loved cousin Mercutio .	First , as you can see that after great economic recession , many people in many countries were unemployed .	0
The law should state that a college education should be needed to join the war .	In conclusion , I believe that life in big cities can have negative effects on people 's health .	0
This is the classic I ' m old enough to fight a war , but I ca n't drink argument ( Youth Indicators 2011 ; America ) .	If it does n't work , it would be a great disappointment .	0
From my perspective , there is only one thing would be beneficial to company , and there is only one way to be an outstanding worker , that is possessing excellent knowledge of this job .	Therefore , medical marijuana should not be legalized in the United States of America .	0
The first reason why people are willing to visit museums when they travel to a new territory is that museums provide a tremendous amount of information about different aspects of the history and culture of that place , as I said back .	Because of that , he packed not enough .	0
First of all , public transport is a key factor to minimize the number of vehicles on the street .	But internet provides efficient search facility where one can search the topic and get the details .	1
But what if it was for a need .	As we are now live in a competent world , we must show ourselves to be great enough so as to convince the employer that we deserve a better payment .	0
In reality , the toxins in vaccines are not present .	From all evidence shown , it is imperative that America enforces revised and new rules in order protect the Great Lakes .	1
Many adults say that kids get addicted , bet that 's when they need to step in and stop them from playing .	For how popular many college sports are , the NCAA takes in insane numbers of money .	1
This is because some burned substance in a cigarette can easily deteriorate a person 's respiratory system after he / she inhales it .	Then this is when online bullying starts , then depression , until you know it this person has committed suicide .	0
I whole - heartedly agree with this opinion because of these following reasons .	that they feel good in , mentally and physically , and that makes school a less free place	0
We have large streets but few cars , so we can move easily to anywhere .	And life expectency would rise dramaticaly .	0
As a result , students who get part time jobs have not only academic knowledge but also hands - on experience .	They went days without food and water , not knowing if they were ever going to see their families again .	0
You can watch it at home , but " easy come , easy go "	Dirty politics are nothing new , of course ; but this election seems , at times , to be downright unclean .	0
Did you know that 60 % of Americans feel we should have tuition free college ( Anderson , Tom ) ?	For this reason , it should be a requirement for employees to participate in a wellness program to improve their work .	1
Unfortunately , most of people do not have a plan for make a limitation or schedule for watching television .	In conclusion , I agree with that the technology has more optimal effects on people 's interaction , because it helps ordinary people to make new friends and to maintain relationships .	1
Could they have been saved ?	Also , college graduates earn $ 1 million more in earnings over their lifetime ( Cornerstone University ) .	1
Because of the problems that can be solved in a better way , there are unnecessary wars going on all over the world that are causing more problems .	Extraordinarily cautious is important since rough work is intolerable	0
No matter what is thrown at them , no matter how deep the hole , they find a way to bounce back and overcome adversity Nick Saban , head coach of the Alabama Crimson Tide ( What We Can Learn from the Common Goal of a Football Team )	Also , you could not find another place with so much talent people gathering together .	0
be told that they ca n't wear the clothes that they like ?	He started regretting afterwards and now trying to manage his work	0
